cycle,time_ps,state,lambda_meso,lambda_threo,selected_probability,energy_selected_kj_mol,meso_signed_volume_nm3,threo_signed_volume_nm3,meso_improper_deg,threo_improper_deg,bias_increment
4222,47.22,1,0.1,0.9,0.5552870844950141,-158441.23100618244,-0.00228848545737807,0.0021168301462188427,28.668569075365827,24.647515281762452,0.15625
4223,47.23,1,0.1,0.9,0.9389934909249626,-158300.30748738602,-0.00217890112722478,0.0018993697142470894,30.71069052639154,21.912603296661235,0.15625
4224,47.24,1,0.1,0.9,0.8671730163045177,-158446.52259213175,-0.0023365755911580036,0.0025846374282300416,30.909530908510703,28.945137165645853,0.15625
4225,47.25,1,0.1,0.9,0.9980762679763052,-158286.8216797,-0.0027083849112026735,0.0024697765370616876,34.89317390884874,30.197790414701302,0.15625
4226,47.26,1,0.1,0.9,0.6113813974214706,-158453.31597119977,-0.0023277998652186356,0.0021315166993526183,31.663471451509935,27.810248158055877,0.15625
4227,47.27,2,0.2,0.8,0.6991698663307953,-158329.9025112152,-0.0024504553710951683,0.0022406413424839633,29.426025167493897,25.096988748952253,0.15625
4228,47.28,3,0.30000000000000004,0.7,0.7376681911705232,-158376.91162007747,-0.0022769100973307984,0.002363996455653421,28.26716805196771,27.177052951089784,0.15625
4229,47.29,3,0.30000000000000004,0.7,0.6262181846694277,-158293.47695661976,-0.0024940718289999447,0.0020359507280228437,32.27504920864748,23.076352456156595,0.15625
4230,47.3,2,0.2,0.8,0.5034275329520872,-158254.22218677428,-0.002637823218656462,0.002191927659909188,34.155372346355236,24.765710902584598,0.15625
4231,47.31,4,0.4,0.6,0.15440066326542878,-158304.7973046641,-0.002256456397916922,0.002668096146018816,30.93241724523224,30.87599301775107,0.15625
4232,47.32,4,0.4,0.6,0.4603984433601964,-158334.0868906774,-0.0023543471901046093,0.0025719403262052447,28.59463908091932,28.99065016414836,0.15625
4233,47.33,5,0.5,0.5,0.5216358537477652,-158344.95110188174,-0.0024895964962435646,0.002271510373885301,29.862427329334157,28.50621043569881,0.15625
4234,47.34,5,0.5,0.5,0.6194818492941396,-158252.7546270532,-0.0024649972456344243,0.0018948542194250804,29.21925647378846,23.65496278831308,0.15625
4235,47.35,5,0.5,0.5,0.5927795368192017,-158281.52466164908,-0.002339245599743057,0.0020036223447379153,28.531896279541627,24.481999507764105,0.15625
4236,47.36,4,0.4,0.6,0.29336555270915515,-158277.06093562773,-0.0023561626949462028,0.0023258690480197127,29.874717481993006,26.929661545334667,0.15625
4237,47.37,4,0.4,0.6,0.5232363376128415,-158260.56208605543,-0.002662144692974247,0.002306904278756285,34.41770394533296,27.246757844644787,0.15625
4238,47.38,3,0.30000000000000004,0.7,0.3846712717901299,-158332.4771263942,-0.0024872866564743536,0.00249666906902076,30.936428206001924,26.23423110227965,0.15625
4239,47.39,2,0.2,0.8,0.2330118361570083,-158338.9691002755,-0.002147295771324612,0.0025951956506176373,28.41424345146324,29.155881692277017,0.15625
4240,47.4,1,0.1,0.9,0.6952449477832918,-158282.78320231973,-0.0025919125299539453,0.0021552850083157273,31.218632413173477,24.04437044116013,0.15625
4241,47.41,1,0.1,0.9,0.7821111778140871,-158319.62909286696,-0.0024603022374260733,0.0020069314067023445,32.56057703960763,26.591748020617853,0.15625
4242,47.42,1,0.1,0.9,0.6449863547335283,-158334.02396552873,-0.002503743492798901,0.002422971638871367,31.16814728866363,30.030430014564477,0.15625
4243,47.43,1,0.1,0.9,0.9162236761647211,-158368.5653603654,-0.0024257545405946225,0.0024199981489230193,31.52357138092353,28.814928619204643,0.15625
4244,47.44,2,0.2,0.8,0.7770662291657857,-158216.76798987793,-0.0022354689341931877,0.0021053338785638424,31.567123234843233,24.442899213839386,0.15625
4245,47.45,2,0.2,0.8,0.8830398840352738,-158203.13097595028,-0.0023326792803415727,0.0021668779192074547,29.883462881217543,22.759154497564708,0.15625
4246,47.46,2,0.2,0.8,0.8721645163140799,-158225.31493565437,-0.002316521177551147,0.002320344154250521,31.442090605092538,28.46611189373508,0.15625
4247,47.47,3,0.30000000000000004,0.7,0.4654880966943805,-158269.44123249466,-0.002590537944093631,0.0023389618586296024,32.2688949223786,28.760544304165215,0.15625
4248,47.48,3,0.30000000000000004,0.7,0.7556945534547386,-158356.1993295701,-0.0028065108623189653,0.0021829001612025723,34.7101740480985,26.271091191736623,0.15625
4249,47.49,3,0.30000000000000004,0.7,0.7121654141528206,-158260.6825221468,-0.0021761208771773712,0.002323719527858108,27.67085109471594,26.491397092015326,0.15625
4250,47.5,4,0.4,0.6,0.4681516600263031,-158194.07013507237,-0.0023746639419309074,0.002418924320123354,30.771622022742044,26.246582431854208,0.15625
4251,47.51,2,0.2,0.8,0.2820765546027519,-158351.41773844973,-0.002433813240273203,0.0022494447056212686,29.089889178725333,25.052508573294517,0.15625
4252,47.52,2,0.2,0.8,0.48171188777527335,-158342.21083214192,-0.002411286764744298,0.002322999495195998,30.6104358009152,28.56648817809222,0.15625
4253,47.53,2,0.2,0.8,0.35612739258199455,-158357.67551356106,-0.0025243657442369635,0.0023505076680512874,29.654464587477648,27.430798634499308,0.15625
4254,47.54,2,0.2,0.8,0.6892807863003078,-158226.43293781226,-0.002316861907145851,0.0022650866013647106,30.696997618673414,28.256322054283107,0.15625
4255,47.55,3,0.30000000000000004,0.7,0.5476982544170435,-158297.8127588232,-0.0023989258329741477,0.002023684651346585,32.71368697085221,22.206298570101428,0.15625
4256,47.56,4,0.4,0.6,0.4350907482139003,-158217.83396275376,-0.0024806746246775454,0.0023568940704987904,32.81112920073254,25.08841087230847,0.15625
4257,47.57,4,0.4,0.6,0.16957789710467813,-158272.58650714208,-0.0024160758046579594,0.002514045327025073,31.162848483331235,28.64771183247248,0.15625
4258,47.58,3,0.30000000000000004,0.7,0.36610713447251897,-158303.61273043396,-0.0025055511774802314,0.0020887958830412886,30.13856043736441,26.926695097009183,0.15625
4259,47.59,3,0.30000000000000004,0.7,0.5239967262621993,-158142.54406448468,-0.002419652898664555,0.0020932643317182423,28.68839315878258,26.279654256229968,0.15625
4260,47.6,3,0.30000000000000004,0.7,0.47117681074649137,-158342.3229305941,-0.002192755388645464,0.002471650131159771,26.442690495876175,27.85180061513327,0.15625
4261,47.61,3,0.30000000000000004,0.7,0.6592105795202702,-158286.57965882993,-0.0024977350930523398,0.0025252488205794047,31.93699200296027,26.46925413613815,0.15625
4262,47.62,3,0.30000000000000004,0.7,0.6975097523413804,-158406.20600805385,-0.002580381550767194,0.002072849336326804,37.21037199870716,24.475433286112008,0.15625
4263,47.63,2,0.2,0.8,0.4180298811261133,-158197.751220863,-0.00245991935714236,0.002256986501157238,31.897450412532642,24.97455438984194,0.15625
4264,47.64,1,0.1,0.9,0.3290365609602219,-158269.6154933423,-0.0021365074488056265,0.0024647816662490916,27.04252672251969,28.11161233305454,0.15625
4265,47.65,1,0.1,0.9,0.9417610454142458,-158311.49439473124,-0.0023552560126935285,0.0022696701688474943,26.10818986661258,27.251007478557657,0.15625
4266,47.66,1,0.1,0.9,0.9443907074396768,-158275.4241112239,-0.0025176714701493157,0.0020044934389572226,31.79342847982113,26.771481526095513,0.15625
4267,47.67,1,0.1,0.9,0.9778892045664247,-158378.14254934722,-0.002508375033967004,0.0022992679380053494,33.04427616967763,26.98549403997034,0.15625
4268,47.68,1,0.1,0.9,0.9163471314805374,-158316.30619676257,-0.00238932590477629,0.0023294705021454963,37.25702020329479,26.97845311194123,0.15625
4269,47.69,2,0.2,0.8,0.31018906208101715,-158332.78779892612,-0.0021931391686534326,0.0022211140869822033,31.598938037356167,24.897329587018152,0.15625
4270,47.7,2,0.2,0.8,0.5000494105353688,-158326.53654910688,-0.002612055429864901,0.0023831589936337684,32.53715098652057,28.107735086283245,0.15625
4271,47.71,1,0.1,0.9,0.9690226177527147,-158369.1292535274,-0.0022608841039678425,0.0021736842983914742,26.285451735539926,26.301800644316945,0.15625
4272,47.72,2,0.2,0.8,0.5662053834983437,-158275.1852970955,-0.0023529927257162878,0.002200642907449092,28.022094996164785,26.70772286659578,0.15625
4273,47.73,2,0.2,0.8,0.8207323325982979,-158334.34602334857,-0.002566191156299276,0.002466443967568614,32.18064659794921,28.688860056833338,0.15625
4274,47.74,2,0.2,0.8,0.44313212602242824,-158410.0458728739,-0.00239768815265657,0.0024482091133997226,32.48420968630119,28.268798486549322,0.15625
4275,47.75,2,0.2,0.8,0.5991893592960187,-158290.87641306326,-0.00217238896266094,0.0022696402753068024,29.17776387838427,26.05602829609292,0.15625
4276,47.76,2,0.2,0.8,0.8099584817362939,-158281.4228429415,-0.002695562620879537,0.002133563742497667,32.80352436030223,25.69205071912697,0.15625
4277,47.77,1,0.1,0.9,0.4577237056709587,-158325.96710256202,-0.0026280882928469826,0.002024770697471062,30.46165268809852,23.125914684925018,0.15625
4278,47.78,1,0.1,0.9,0.9131664448550137,-158341.78653223495,-0.0023041097453851194,0.0020625325490025593,29.436981441268397,25.64289009661473,0.15625
4279,47.79,1,0.1,0.9,0.9054644402815482,-158332.97564810785,-0.002495125527233254,0.0025195937322840395,31.98618509205018,29.31450869522847,0.15625
4280,47.8,1,0.1,0.9,0.999154906172376,-158322.17838104794,-0.002326842702080914,0.0021912360475217748,33.25751224468499,27.449339122168414,0.15625
4281,47.81,1,0.1,0.9,0.9822006106976953,-158264.25498208826,-0.0022203639883952683,0.00198219747700384,31.597696486761198,25.496842949719195,0.15625
4282,47.82,1,0.1,0.9,0.9837658578552938,-158274.26097238687,-0.002380960256758891,0.0025448867627751335,30.311568536233978,27.086686759874375,0.15625
4283,47.83,1,0.1,0.9,0.9866224745732727,-158365.54029941815,-0.002325541043487317,0.0024034881830898246,30.838222025797645,28.535014605734084,0.15625
4284,47.84,1,0.1,0.9,0.9985126304844009,-158366.68884020462,-0.0025694572768254955,0.0020428535023918636,32.67784008815196,23.859441830989734,0.15625
4285,47.85,1,0.1,0.9,0.7915106083370311,-158359.39686073558,-0.0025413148307758203,0.0024679036987458624,33.465621154045614,30.089484107001315,0.15625
4286,47.86,2,0.2,0.8,0.12774936501515227,-158132.09872701328,-0.002249434021701083,0.0022992274500487258,28.719013068056643,27.512199817725804,0.15625
4287,47.87,3,0.30000000000000004,0.7,0.5837830496994664,-158301.9622625239,-0.0025833677414495793,0.002049115700974832,33.403995888567245,24.784478197064153,0.15625
4288,47.88,3,0.30000000000000004,0.7,0.7377288321653908,-158331.13024438813,-0.002499658096123235,0.0023459852815956115,30.742780878448194,24.963191261275746,0.15625
4289,47.89,3,0.30000000000000004,0.7,0.24926767632773955,-158229.54799347743,-0.0022623156968361534,0.002557591520962435,29.460239704909334,28.562082481250986,0.15625
4290,47.9,4,0.4,0.6,0.18553888364167279,-158294.57060676676,-0.0024305713812598035,0.002237278666606313,29.306845106532343,26.568381306826645,0.15625
4291,47.91,3,0.30000000000000004,0.7,0.5943491275745713,-158307.81908680568,-0.002564097326447445,0.0018383149460188472,33.41307851439559,23.943853827195117,0.15625
4292,47.92,3,0.30000000000000004,0.7,0.6114610655195636,-158208.40637021675,-0.002149456271368755,0.0023586132041937095,26.75510128886304,26.785302628506287,0.15625
4293,47.93,3,0.30000000000000004,0.7,0.6431092295973937,-158181.65026751722,-0.002337020542435327,0.0026364919487751074,27.27677439133568,28.900447786109446,0.15625
4294,47.94,3,0.30000000000000004,0.7,0.25832874334858597,-158389.8629314667,-0.0025174854409466736,0.0020481816673231295,29.619319339767703,25.050502259267205,0.15625
4295,47.95,2,0.2,0.8,0.5647500773307688,-158234.34168253635,-0.0025288513603404627,0.0021180780329072024,29.57509953053037,25.61920265823439,0.15625
4296,47.96,2,0.2,0.8,0.6418246848888566,-158309.77995840498,-0.0023173812709968195,0.002528139222793271,29.278158821351962,28.585470390932247,0.15625
4297,47.97,2,0.2,0.8,0.8044583711221659,-158220.07769896774,-0.00234270294698802,0.002301544898288414,32.82861708116899,25.90177742590487,0.15625
4298,47.98,2,0.2,0.8,0.30921278376932915,-158310.6614590834,-0.0024327444193996536,0.002135695188501551,32.9792137969277,24.366813792566443,0.15625
4299,47.99,1,0.1,0.9,0.7343643126464199,-158444.58800296782,-0.0026063556080486066,0.0022521032832049865,33.91964169419057,25.32910050253318,0.15625
4300,48.0,1,0.1,0.9,0.9982080732767136,-158199.90455935037,-0.0023088044315742336,0.002394543093422211,30.401432465859827,29.541439432870195,0.15625
4301,48.01,1,0.1,0.9,0.9642710485100876,-158388.4868053042,-0.0024010600205840523,0.0022895110045873506,30.752666993330205,28.370641658672454,0.15625
4302,48.02,1,0.1,0.9,0.7185969463406786,-158316.04109959136,-0.0025152896608750057,0.0024149882686368717,31.10006572966934,29.11927211222961,0.15625
4303,48.03,2,0.2,0.8,0.12523501355277478,-158321.04869962734,-0.0026094211954084774,0.0020463476490296417,34.60552628304617,24.37463921260814,0.15625
4304,48.04,3,0.30000000000000004,0.7,0.4913650634089019,-158317.99357148414,-0.00229818588371478,0.0023883793535122958,30.486552843529317,27.21237888003778,0.15625
4305,48.05,3,0.30000000000000004,0.7,0.42425761045376276,-158196.22224696586,-0.0022150275683283168,0.0023305309211021077,30.757355053155536,25.586801318463657,0.15625
4306,48.06,3,0.30000000000000004,0.7,0.46140668261521867,-158271.9228044863,-0.00228870960694855,0.002304090970435992,28.28266437874076,26.577176613986367,0.15625
4307,48.07,3,0.30000000000000004,0.7,0.17089383888295318,-158291.03850287417,-0.0027068477552480547,0.002354361934867498,29.53137764553127,28.23410339271813,0.15625
4308,48.08,4,0.4,0.6,0.7792937245578262,-158126.29929831196,-0.002519646154089337,0.002116743514664017,29.100349411502204,25.017138124868502,0.15625
4309,48.09,4,0.4,0.6,0.7872198274302763,-158264.13613250756,-0.002417035998532151,0.0023805725147914795,30.07339231084243,27.574052094605058,0.15625
4310,48.1,4,0.4,0.6,0.6578450430090566,-158242.59243020142,-0.0023543433062651604,0.002229553430906239,30.639931315698853,24.27678731473373,0.15625
4311,48.11,4,0.4,0.6,0.1961000179617215,-158335.12739911102,-0.0024222386557562394,0.0019325137573537668,34.23423773191873,22.768891494923093,0.15625
4312,48.12,2,0.2,0.8,0.40527481606483395,-158269.4168438165,-0.002347051535755253,0.0024283590373140908,29.085252120930924,26.87588889155628,0.15625
4313,48.13,4,0.4,0.6,0.23770139886443936,-158379.63061601008,-0.002372428701040141,0.0026385520365964595,29.600014677244538,30.65357321593087,0.15625
4314,48.14,5,0.5,0.5,0.33224099278096997,-158261.50499545303,-0.0024125381325630657,0.002141070804966955,30.218690968259253,26.014178139101393,0.15625
4315,48.15,4,0.4,0.6,0.5016282704869515,-158229.9501008965,-0.0024063347305921055,0.002028676885536334,29.114843421549768,24.56655242121281,0.15625
4316,48.16,5,0.5,0.5,0.08805600235589267,-158358.23313341298,-0.002444260112869805,0.00241074712246847,30.324720598026005,26.412097426605374,0.15625
4317,48.17,5,0.5,0.5,0.5369672790637084,-158325.52988190987,-0.002234888982960747,0.0024054868393994858,31.524140781634458,26.28396783850316,0.15625
4318,48.18,5,0.5,0.5,0.6580474739063885,-158241.86316292777,-0.002442725014264558,0.002530611949546064,31.172529409246437,28.765955689209733,0.15625
4319,48.19,5,0.5,0.5,0.27849948414871606,-158365.03031232866,-0.00278107470491498,0.002111292172719193,34.16527165397555,25.278782181840008,0.15625
4320,48.2,4,0.4,0.6,0.5393816288453256,-158217.12805378498,-0.0021785733938381683,0.0020632012345701113,25.156487194850193,24.31956445115104,0.15625
4321,48.21,4,0.4,0.6,0.6872826629395768,-158341.8813888323,-0.002378410066798424,0.0022422882472343322,26.979443873728503,25.82465365560022,0.15625
4322,48.22,5,0.5,0.5,0.3527660066198493,-158287.66510714573,-0.002666662791383732,0.002152922143762739,32.741886926368345,24.877545342891537,0.15625
4323,48.23,4,0.4,0.6,0.4867801273971523,-158250.5227246319,-0.0024349065240082926,0.002276314300269076,32.57340197784983,26.78753365650965,0.15625
4324,48.24,3,0.30000000000000004,0.7,0.6458660523374505,-158248.64028555644,-0.002425725700674717,0.002684715331874069,31.5529597367507,30.64545373022912,0.15625
4325,48.25,2,0.2,0.8,0.5794879116694669,-158352.67114630638,-0.0023240452666529153,0.0021620535011626987,29.895260731131657,24.40139554063058,0.15625
4326,48.26,1,0.1,0.9,0.4263687734209031,-158397.07010451742,-0.0020868091514315884,0.0019109224629182805,26.194746674557166,23.345646383893445,0.15625
4327,48.27,1,0.1,0.9,0.9724744275377978,-158303.05604536406,-0.002411077107211038,0.002279270498471135,29.905667969706748,26.980159184788207,0.15625
4328,48.28,1,0.1,0.9,0.9232776144466215,-158408.1814901623,-0.002748213024623165,0.002643887205856339,33.84031925021236,30.25366592419273,0.15625
4329,48.29,2,0.2,0.8,0.1351127864415671,-158332.14370028392,-0.002481632863733968,0.0024619765084001187,34.63250274444875,31.247258040599895,0.15625
4330,48.3,2,0.2,0.8,0.8455221063842112,-158398.7492842657,-0.002458498919219954,0.0021364404567157267,33.07236218317177,24.16884890049668,0.15625
4331,48.31,2,0.2,0.8,0.7852879310458093,-158301.26222046625,-0.002202937659768418,0.0020745667469288112,32.44831295955355,23.966708063520375,0.15625
4332,48.32,4,0.4,0.6,0.039796510672349586,-158265.70155413361,-0.002181324148998782,0.0020992715044002956,27.903098690984127,23.448512422361215,0.15625
4333,48.33,6,0.6000000000000001,0.3999999999999999,0.15087787688751375,-158313.34395812996,-0.0026182279329102416,0.002358401249878684,31.34191527645221,29.034809241851676,0.15625
4334,48.34,7,0.7000000000000001,0.29999999999999993,0.38190451001933495,-158349.4451565979,-0.0026808347826342113,0.0023939284387320837,31.460897835078466,30.315747607387053,0.15625
4335,48.35,5,0.5,0.5,0.3359429102443286,-158326.6065472857,-0.0021850912212198524,0.002362319360199475,25.9849218925949,29.395937671862672,0.15625
4336,48.36,5,0.5,0.5,0.5646934410629539,-158372.21956987475,-0.002237508625275195,0.0022016438964747743,28.133209836010543,24.916977486547964,0.15625
4337,48.37,4,0.4,0.6,0.6058693138661997,-158287.76530856668,-0.0023318181226267432,0.002180810348338243,28.140248167955928,24.440011987730244,0.15625
4338,48.38,4,0.4,0.6,0.5846157664530267,-158244.26879960654,-0.0025821052452403566,0.002235628746444679,29.383025035581603,24.433603951313184,0.15625
4339,48.39,3,0.30000000000000004,0.7,0.7157391026653552,-158305.7636342236,-0.002552371230735606,0.002262365878324628,32.40280516903475,26.498255999450578,0.15625
4340,48.4,2,0.2,0.8,0.7179431413946626,-158382.10397455745,-0.0023927571427689964,0.002407432601111096,31.7586094936816,27.951688394194864,0.15625
4341,48.41,2,0.2,0.8,0.339975450761501,-158280.57202461202,-0.002437152773805955,0.002274320150631345,33.84528694802207,25.74521885537502,0.15625
4342,48.42,1,0.1,0.9,0.674027570941701,-158286.5772053356,-0.002464005714685362,0.002279368633022842,33.4107741728098,28.150610525274416,0.15625
4343,48.43,1,0.1,0.9,0.9940370292840749,-158411.7723826389,-0.002613636893116199,0.0020543693800832313,32.16440774917891,24.507350386027245,0.15625
4344,48.44,2,0.2,0.8,0.1941377054522072,-158252.01985815726,-0.0021774814534198895,0.002338977341865375,27.923595480279296,29.475062289042647,0.15625
4345,48.45,2,0.2,0.8,0.5060148033252845,-158316.65164870655,-0.002196310346251527,0.0026526052583421447,28.793420638282825,29.834229897840977,0.15625
4346,48.46,2,0.2,0.8,0.6885052450329031,-158373.4437372907,-0.002358123128462094,0.002457283641996875,28.8719248217453,26.499458218857516,0.15625
4347,48.47,2,0.2,0.8,0.3435735677072052,-158230.75167595607,-0.0025438287442378998,0.0019020043727072714,35.42201664065454,22.869964767474258,0.15625
4348,48.48,2,0.2,0.8,0.15014351515619448,-158296.71141251404,-0.002756495190017657,0.0022157331311045145,34.67374820261203,24.84668112386462,0.15625
4349,48.49,3,0.30000000000000004,0.7,0.7305303972286197,-158223.3992477278,-0.0022890353088939643,0.0025684810413683147,30.851608240614144,29.965308827647963,0.15625
4350,48.5,3,0.30000000000000004,0.7,0.5021951305262573,-158238.43734456872,-0.002270725968787193,0.0023645207812990677,27.64547218787435,27.411407838077643,0.15625
4351,48.51,4,0.4,0.6,0.5293579711721973,-158232.28449606147,-0.0026043679353271996,0.0020522103870531144,30.02362544430469,23.580290445980758,0.15625
4352,48.52,4,0.4,0.6,0.48417966522650263,-158349.14735188725,-0.002353600346488155,0.002157891552938432,29.627662840082543,25.680783609429678,0.15625
4353,48.53,5,0.5,0.5,0.6172589271706538,-158301.7821809581,-0.0024594020678208282,0.002317549540589743,33.46404562825832,27.75888297900068,0.15625
4354,48.54,4,0.4,0.6,0.605432021468042,-158229.83195006716,-0.0025334929972236275,0.0024852622602772973,32.38206799333329,26.42553568870401,0.15625
4355,48.55,5,0.5,0.5,0.41272605271160573,-158252.97866420777,-0.0021206395369517675,0.0021556451989377615,27.37883423117015,25.843260552532062,0.15625
4356,48.56,3,0.30000000000000004,0.7,0.11296714966702846,-158327.85150316462,-0.0025858085492023297,0.002261733379769551,29.447548680165536,24.51536283706538,0.15625
4357,48.57,3,0.30000000000000004,0.7,0.6622019695486531,-158232.95514524297,-0.002536898776305395,0.0024481046270114033,31.052789332409294,29.055941565960563,0.15625
4358,48.58,2,0.2,0.8,0.40238750450970256,-158346.26032415815,-0.002391941671849228,0.0023602946845144718,32.25049152364079,27.463540222517246,0.15625
4359,48.59,3,0.30000000000000004,0.7,0.6813229833417728,-158139.9247982258,-0.0023875705938657655,0.0019833442014757616,33.629692386580835,23.690285942654512,0.15625
4360,48.6,2,0.2,0.8,0.794971398434566,-158328.5167704342,-0.0023054934596001557,0.0021505572754617042,32.5249921098204,24.87350456485079,0.15625
4361,48.61,3,0.30000000000000004,0.7,0.4182976151514682,-158251.21917454392,-0.002514727253599183,0.0025431115898375874,30.229390714775004,28.54698668412196,0.15625
4362,48.62,5,0.5,0.5,0.5220820087589514,-158279.5164488586,-0.0026355921447058545,0.0022301778612244306,30.25580806185971,26.200602199945077,0.15625
4363,48.63,4,0.4,0.6,0.17369538340137877,-158296.91635236828,-0.0022962312523241678,0.002106123904298953,28.278276723750892,26.39256688984505,0.15625
4364,48.64,4,0.4,0.6,0.6059841681874532,-158277.27710486084,-0.0021702141924094176,0.0023747996361743588,26.8743681242644,26.03373319594775,0.15625
4365,48.65,5,0.5,0.5,0.5636818573113305,-158332.86900527414,-0.00242646976728904,0.002500661642544174,33.875651273643044,27.934399701730595,0.15625
4366,48.66,5,0.5,0.5,0.42049524733392646,-158255.58766111208,-0.002763573097151233,0.002398977409227427,33.66376420452254,27.061608351628003,0.15625
4367,48.67,5,0.5,0.5,0.4716118262839602,-158240.96491264526,-0.0025812381823735243,0.0019257356912193067,32.73128513582352,22.671376776647133,0.15625
4368,48.68,5,0.5,0.5,0.4294162532038303,-158301.2522078856,-0.0022493632196580343,0.002212480627774541,27.671878325996946,25.670243956346912,0.15625
4369,48.69,5,0.5,0.5,0.44199562016145844,-158279.2479846595,-0.002245045311964031,0.002490389363694402,27.51783610310996,28.425297647076388,0.15625
4370,48.7,5,0.5,0.5,0.31672879216051913,-158309.07706349902,-0.0022567042678034383,0.002203979437478621,29.048882706180237,26.575750744371412,0.15625
4371,48.71,3,0.30000000000000004,0.7,0.5003087239095463,-158325.95385105888,-0.0026310338021587124,0.0022651086742461624,32.44363700853157,26.928446291223242,0.15625
4372,48.72,4,0.4,0.6,0.5826362399649848,-158163.1471180375,-0.0027293155528640566,0.0022436966021159048,34.000240103180545,25.289683205036532,0.15625
4373,48.73,6,0.6000000000000001,0.3999999999999999,0.5615182283716011,-158298.02288103921,-0.0022203050958101143,0.002365040129473299,30.221250876609105,26.671621957599736,0.15625
4374,48.74,7,0.7000000000000001,0.29999999999999993,0.19517504075868616,-158442.41941641236,-0.0022773644774641915,0.002454421926918811,28.902321933083073,27.946024695978025,0.15625
4375,48.75,6,0.6000000000000001,0.3999999999999999,0.30546123699923683,-158257.52772200768,-0.002629492930666064,0.0019485591918583193,29.592859785663173,24.632863491475337,0.15625
4376,48.76,6,0.6000000000000001,0.3999999999999999,0.38926086730462567,-158294.4863553269,-0.002540820215083384,0.001950913435359998,29.393826145238513,24.09405707357155,0.15625
4377,48.77,5,0.5,0.5,0.35808593104113046,-158315.73400246087,-0.0022956007540049666,0.0026253089897692768,27.089739268698448,29.91964037936102,0.15625
4378,48.78,6,0.6000000000000001,0.3999999999999999,0.5424974787786293,-158267.70358743428,-0.002311113112772683,0.002426652169403195,32.46975372356425,26.711098341618815,0.15625
4379,48.79,7,0.7000000000000001,0.29999999999999993,0.15835149107335011,-158372.4687393354,-0.002364810244028635,0.002205011819206768,32.23485479667535,24.12649165958332,0.15625
4380,48.8,6,0.6000000000000001,0.3999999999999999,0.5944957083952984,-158349.78628327438,-0.002715313569817939,0.0023820242156860558,32.70497200282312,27.169216865168128,0.15625
4381,48.81,6,0.6000000000000001,0.3999999999999999,0.40684503093133517,-158351.28327841198,-0.002443028355099005,0.0021114018634847834,28.970082684106377,25.974278950760084,0.15625
4382,48.82,4,0.4,0.6,0.33172172624217316,-158285.12099165935,-0.0022925844324710692,0.0021073177422615496,27.919243246191392,26.995980964504668,0.15625
4383,48.83,4,0.4,0.6,0.37214206110852077,-158346.8080827428,-0.002468869726212514,0.0024782989605190878,29.990783864229524,28.070707508226818,0.15625
4384,48.84,5,0.5,0.5,0.44868914363472967,-158390.5383631583,-0.00232374047302532,0.0024314176903740617,29.77100217108165,27.069732738188424,0.15625
4385,48.85,5,0.5,0.5,0.3802243811079633,-158264.81522529808,-0.002478052801008299,0.002191613985978675,33.38286944189595,23.924626324657552,0.15625
4386,48.86,5,0.5,0.5,0.41590882053874434,-158338.30361957362,-0.002505149054335795,0.0023113983465519045,32.04749496786339,27.68614576442646,0.15625
4387,48.87,4,0.4,0.6,0.05583505740903839,-158236.78507590923,-0.0024642168386860446,0.0022920049751336247,29.526801460562574,26.89672379076482,0.15625
4388,48.88,6,0.6000000000000001,0.3999999999999999,0.3594391573154937,-158400.26888733884,-0.0023592505133779346,0.002234103335638434,28.617523172447786,27.548155913662487,0.15625
4389,48.89,6,0.6000000000000001,0.3999999999999999,0.1266933467829091,-158383.14343122626,-0.002670977983583206,0.002133729251579247,31.452116189598723,23.389524540715723,0.15625
4390,48.9,6,0.6000000000000001,0.3999999999999999,0.37189175733777624,-158327.78008451656,-0.002363238286712605,0.0022798416811675363,30.79553692354351,24.842168064231934,0.15625
4391,48.91,5,0.5,0.5,0.21099611242793662,-158356.5269043136,-0.0022777657110091354,0.0025862517965549365,28.7245314325931,29.04132813856555,0.15625
4392,48.92,4,0.4,0.6,0.46149622685033703,-158316.96456855134,-0.002689323907551055,0.0022288511104651917,32.311818550454575,26.93852880131432,0.15625
4393,48.93,6,0.6000000000000001,0.3999999999999999,0.3196930950168956,-158364.57386841654,-0.0022811447098475338,0.0020407596583146372,27.900897712405953,26.412508906073604,0.15625
4394,48.94,7,0.7000000000000001,0.29999999999999993,0.5955107893511252,-158300.53263421918,-0.0023605901521001286,0.0023311728383609534,29.72826706175861,27.036108251024487,0.15625
4395,48.95,8,0.8,0.19999999999999996,0.35191617696004135,-158453.1471278445,-0.002584113898327914,0.002422430275576013,32.47174686912845,27.115581273888328,0.15625
4396,48.96,7,0.7000000000000001,0.29999999999999993,0.36015983397780393,-158399.6670145686,-0.002331220098822972,0.00201774452749179,30.169969805335768,23.999925926374015,0.15625
4397,48.97,8,0.8,0.19999999999999996,0.5463387926829054,-158403.20534948222,-0.0023823320624406378,0.0021344283112837356,27.484013083848012,26.77854660542407,0.15625
4398,48.98,8,0.8,0.19999999999999996,0.725205079754068,-158405.75158570186,-0.002587461487813446,0.0023233418882570877,31.57119361558941,29.033512641666395,0.15625
4399,48.99,8,0.8,0.19999999999999996,0.7500126534655018,-158404.1557809566,-0.0024356957073521043,0.002643867627342306,30.797940357577076,31.59388152695208,0.15625
